Row_ID,Order_ID,Product_ID,Category,Sub_Category,Segment
39884,CA-2014-162012,OFF-AP-10003040,Office Supplies,Appliances,Corporate
18665,IT-2014-3541175,OFF-SU-10002379,Office Supplies,Supplies,Consumer
3608,MX-2014-152163,OFF-EN-10004211,Office Supplies,Envelopes,Corporate
40010,CA-2014-136623,TEC-PH-10000004,Technology,Phones,Corporate
48800,EZ-2014-8670,OFF-NOV-10002952,Office Supplies,Labels,Corporate
3607,MX-2014-152163,OFF-SU-10003991,Office Supplies,Supplies,Corporate
23162,ID-2014-49381,OFF-SU-10003343,Office Supplies,Supplies,Corporate
45885,SA-2014-1520,OFF-CAR-10004229,Office Supplies,Binders,Corporate
40011,CA-2014-136623,OFF-BI-10003708,Office Supplies,Binders,Corporate
32769,CA-2014-164959,OFF-LA-10004272,Office Supplies,Labels,Corporate
37527,CA-2014-127656,OFF-AR-10001166,Office Supplies,Art,Consumer
41913,CG-2014-4630,TEC-STA-10003447,Technology,Machines,Consumer
11378,ES-2014-2388184,TEC-AC-10001251,Technology,Accessories,Consumer
6504,MX-2014-152891,FUR-TA-10001602,Furniture,Tables,Consumer
12574,IT-2014-1995970,OFF-ST-10000288,Office Supplies,Storage,Home Office
18069,IT-2014-2595914,TEC-MA-10004408,Technology,Machines,Home Office
20333,ID-2014-76618,FUR-CH-10003836,Furniture,Chairs,Consumer
25505,IN-2014-60623,TEC-PH-10001730,Technology,Phones,Home Office
8574,US-2014-124828,OFF-ST-10001941,Office Supplies,Storage,Consumer
14391,ES-2014-1314291,FUR-BO-10000311,Furniture,Bookcases,Consumer
28860,ID-2014-70640,TEC-MA-10002827,Technology,Machines,Consumer
28492,IN-2014-19967,TEC-CO-10000565,Technology,Copiers,Consumer
20334,ID-2014-76618,OFF-BI-10000340,Office Supplies,Binders,Consumer
29323,IN-2014-76135,TEC-AC-10000483,Technology,Accessories,Consumer
18068,IT-2014-2595914,OFF-ST-10002566,Office Supplies,Storage,Home Office
44017,SF-2014-1550,FUR-HAR-10000100,Furniture,Chairs,Corporate
37989,CA-2014-160899,OFF-BI-10000632,Office Supplies,Binders,Home Office
11375,ES-2014-2388184,OFF-BI-10003917,Office Supplies,Binders,Consumer
45384,TU-2014-220,OFF-HOO-10003269,Office Supplies,Appliances,Home Office
47614,SF-2014-8990,OFF-FEL-10004224,Office Supplies,Storage,Home Office
12546,IT-2014-3503714,OFF-AP-10001772,Office Supplies,Appliances,Consumer
11622,ES-2014-2571250,TEC-MA-10004896,Technology,Machines,Consumer
35324,CA-2014-139311,TEC-PH-10001557,Technology,Phones,Corporate
16401,ES-2014-5247585,OFF-AR-10003633,Office Supplies,Art,Home Office
12575,IT-2014-1995970,OFF-ST-10003835,Office Supplies,Storage,Home Office
45958,PL-2014-5810,TEC-STA-10001232,Technology,Machines,Corporate
1022,MX-2014-102995,OFF-EN-10001771,Office Supplies,Envelopes,Consumer
45397,ZA-2014-8330,TEC-CIS-10003439,Technology,Phones,Corporate
20332,ID-2014-76618,OFF-ST-10004830,Office Supplies,Storage,Consumer
48375,TU-2014-4510,FUR-HAR-10002328,Furniture,Chairs,Consumer
20335,ID-2014-76618,FUR-FU-10004158,Furniture,Furnishings,Consumer
42330,KZ-2014-7970,OFF-BIN-10003023,Office Supplies,Art,Consumer
16398,ES-2014-5247585,FUR-BO-10001621,Furniture,Bookcases,Home Office
14392,ES-2014-1314291,OFF-ST-10004367,Office Supplies,Storage,Consumer
13036,ES-2014-3936194,TEC-MA-10004897,Technology,Machines,Consumer
6503,MX-2014-152891,TEC-CO-10001978,Technology,Copiers,Consumer
16399,ES-2014-5247585,OFF-SU-10001791,Office Supplies,Supplies,Home Office
48900,NI-2014-7410,TEC-KON-10004774,Technology,Machines,Consumer
12576,IT-2014-1995970,OFF-SU-10003907,Office Supplies,Supplies,Home Office
43000,EG-2014-330,TEC-HP -10002221,Technology,Copiers,Home Office
12573,IT-2014-1995970,OFF-ST-10000300,Office Supplies,Storage,Home Office
16402,ES-2014-5247585,OFF-AR-10001190,Office Supplies,Art,Home Office
1019,MX-2014-102995,OFF-BI-10001533,Office Supplies,Binders,Consumer
14860,ES-2014-5334183,OFF-SU-10001980,Office Supplies,Supplies,Home Office
12184,ES-2014-2200615,OFF-BI-10004801,Office Supplies,Binders,Corporate
1020,MX-2014-102995,OFF-SU-10003665,Office Supplies,Supplies,Consumer
12183,ES-2014-2200615,FUR-FU-10000039,Furniture,Furnishings,Corporate
11377,ES-2014-2388184,OFF-AR-10000184,Office Supplies,Art,Consumer
12185,ES-2014-2200615,OFF-SU-10001633,Office Supplies,Supplies,Corporate
41914,CG-2014-4630,OFF-BOS-10004262,Office Supplies,Art,Consumer
47615,SF-2014-8990,OFF-STO-10003395,Office Supplies,Fasteners,Home Office
42999,EG-2014-330,OFF-ELD-10002279,Office Supplies,Storage,Home Office
20825,IN-2014-73041,OFF-SU-10003789,Office Supplies,Supplies,Consumer
42329,KZ-2014-7970,TEC-MOT-10004345,Technology,Phones,Consumer
35322,CA-2014-139311,OFF-PA-10001776,Office Supplies,Paper,Corporate
28491,IN-2014-19967,OFF-ST-10000344,Office Supplies,Storage,Consumer
16400,ES-2014-5247585,OFF-BI-10002354,Office Supplies,Binders,Home Office
18070,IT-2014-2595914,OFF-BI-10000179,Office Supplies,Binders,Home Office
12182,ES-2014-2200615,OFF-BI-10000542,Office Supplies,Binders,Corporate
45959,PL-2014-5810,OFF-STI-10003234,Office Supplies,Supplies,Corporate
10720,ES-2014-5185744,OFF-BI-10000289,Office Supplies,Binders,Corporate
13176,IT-2014-4474803,OFF-FA-10001551,Office Supplies,Fasteners,Corporate
47321,HU-2014-8110,OFF-SME-10001853,Office Supplies,Storage,Corporate
781,MX-2014-168900,OFF-EN-10003071,Office Supplies,Envelopes,Corporate
11376,ES-2014-2388184,OFF-FA-10002066,Office Supplies,Fasteners,Consumer
28923,ID-2014-59489,FUR-CH-10003419,Furniture,Chairs,Consumer
45383,TU-2014-220,OFF-OIC-10001056,Office Supplies,Fasteners,Home Office
13035,ES-2014-3936194,OFF-LA-10000536,Office Supplies,Labels,Consumer
10719,ES-2014-5185744,OFF-LA-10002559,Office Supplies,Labels,Corporate
35325,CA-2014-139311,OFF-BI-10004209,Office Supplies,Binders,Corporate
48898,NI-2014-7410,OFF-FEL-10002837,Office Supplies,Storage,Consumer
48376,TU-2014-4510,OFF-STA-10001636,Office Supplies,Art,Consumer
11621,ES-2014-2571250,OFF-LA-10003290,Office Supplies,Labels,Consumer
28861,ID-2014-70640,OFF-BI-10003806,Office Supplies,Binders,Consumer
1021,MX-2014-102995,OFF-PA-10003708,Office Supplies,Paper,Consumer
46953,TU-2014-5360,OFF-SAN-10003041,Office Supplies,Art,Corporate
45396,ZA-2014-8330,OFF-EAT-10002122,Office Supplies,Paper,Corporate
47322,HU-2014-8110,OFF-ADV-10004598,Office Supplies,Fasteners,Corporate
40681,CA-2014-100433,OFF-PA-10003441,Office Supplies,Paper,Home Office
47323,HU-2014-8110,OFF-EAT-10003338,Office Supplies,Paper,Corporate
48899,NI-2014-7410,OFF-BIC-10004976,Office Supplies,Art,Consumer
35323,CA-2014-139311,OFF-AR-10004582,Office Supplies,Art,Corporate
34340,CA-2014-149559,FUR-CH-10002320,Furniture,Chairs,Home Office
2398,MX-2014-113845,TEC-PH-10001076,Technology,Phones,Consumer
2397,MX-2014-113845,TEC-PH-10002815,Technology,Phones,Consumer
2399,MX-2014-113845,FUR-BO-10001946,Furniture,Bookcases,Consumer
11274,ES-2014-5625908,TEC-MA-10001009,Technology,Machines,Home Office
37531,US-2014-142188,OFF-BI-10004600,Office Supplies,Binders,Consumer
23152,IN-2014-41814,OFF-ST-10002395,Office Supplies,Storage,Home Office
23154,IN-2014-41814,TEC-PH-10003823,Technology,Phones,Home Office
18570,ES-2014-3407020,FUR-BO-10001392,Furniture,Bookcases,Consumer
36567,CA-2014-144484,OFF-AP-10004487,Office Supplies,Appliances,Consumer
24326,IN-2014-30593,TEC-CO-10003506,Technology,Copiers,Consumer
23151,IN-2014-41814,TEC-CO-10004170,Technology,Copiers,Home Office
71,US-2014-120194,FUR-TA-10004937,Furniture,Tables,Corporate
11277,ES-2014-5625908,FUR-CH-10003772,Furniture,Chairs,Home Office
27367,IN-2014-39371,FUR-CH-10004196,Furniture,Chairs,Corporate
27366,IN-2014-39371,FUR-CH-10004600,Furniture,Chairs,Corporate
10065,US-2014-122322,FUR-TA-10003568,Furniture,Tables,Corporate
9809,US-2014-103317,OFF-AP-10002360,Office Supplies,Appliances,Consumer
16354,IT-2014-4007032,FUR-CH-10003249,Furniture,Chairs,Home Office
640,MX-2014-112704,TEC-CO-10002700,Technology,Copiers,Home Office
26966,ID-2014-46714,FUR-CH-10002626,Furniture,Chairs,Consumer
14049,IT-2014-4778257,OFF-AR-10000594,Office Supplies,Art,Corporate
37528,US-2014-142188,FUR-CH-10003199,Furniture,Chairs,Consumer
12394,ES-2014-4603315,FUR-FU-10001086,Furniture,Furnishings,Corporate
40377,CA-2014-166898,TEC-PH-10002564,Technology,Phones,Corporate
28429,IN-2014-55471,TEC-PH-10001362,Technology,Phones,Corporate
24327,IN-2014-30593,TEC-CO-10004404,Technology,Copiers,Consumer
12273,ES-2014-2509408,OFF-AR-10001228,Office Supplies,Art,Consumer
13839,ES-2014-1472763,TEC-AC-10004586,Technology,Accessories,Corporate
38790,US-2014-160836,FUR-TA-10002855,Furniture,Tables,Consumer
12526,ES-2014-5582426,TEC-AC-10000254,Technology,Accessories,Consumer
11275,ES-2014-5625908,OFF-AR-10000409,Office Supplies,Art,Home Office
42341,SF-2014-1580,FUR-ELD-10000963,Furniture,Furnishings,Corporate
34198,CA-2014-124898,OFF-PA-10003656,Office Supplies,Paper,Home Office
14050,IT-2014-4778257,OFF-SU-10004980,Office Supplies,Supplies,Corporate
2396,MX-2014-113845,TEC-AC-10003556,Technology,Accessories,Consumer
37532,US-2014-142188,TEC-PH-10000127,Technology,Phones,Consumer
12395,ES-2014-4603315,OFF-SU-10003357,Office Supplies,Supplies,Corporate
37530,US-2014-142188,OFF-PA-10004101,Office Supplies,Paper,Consumer
11276,ES-2014-5625908,OFF-BI-10003058,Office Supplies,Binders,Home Office
27518,IN-2014-36417,TEC-MA-10001991,Technology,Machines,Consumer
4787,MX-2014-130715,TEC-MA-10001080,Technology,Machines,Consumer
11273,ES-2014-5625908,OFF-AR-10000751,Office Supplies,Art,Home Office
45234,IR-2014-7720,FUR-HON-10003653,Furniture,Chairs,Corporate
24325,IN-2014-30593,OFF-BI-10003018,Office Supplies,Binders,Consumer
5016,MX-2014-129861,FUR-TA-10000789,Furniture,Tables,Corporate
40578,US-2014-152898,OFF-AP-10000027,Office Supplies,Appliances,Consumer
31849,CA-2014-112774,FUR-FU-10003039,Furniture,Furnishings,Consumer
4786,MX-2014-130715,FUR-FU-10004998,Furniture,Furnishings,Consumer
34339,CA-2014-149559,OFF-EN-10002312,Office Supplies,Envelopes,Home Office
13838,ES-2014-1472763,OFF-SU-10001586,Office Supplies,Supplies,Corporate
48577,UP-2014-1480,OFF-IBI-10000099,Office Supplies,Binders,Corporate
9810,US-2014-103317,OFF-FA-10003815,Office Supplies,Fasteners,Consumer
37529,US-2014-142188,OFF-PA-10002005,Office Supplies,Paper,Consumer
48276,SG-2014-2120,OFF-ENE-10003274,Office Supplies,Paper,Home Office
43147,TU-2014-3960,OFF-ELD-10000151,Office Supplies,Storage,Consumer
28428,IN-2014-55471,OFF-LA-10003973,Office Supplies,Labels,Corporate
26965,ID-2014-46714,OFF-LA-10004848,Office Supplies,Labels,Consumer
2400,MX-2014-113845,OFF-BI-10003503,Office Supplies,Binders,Consumer
6605,US-2014-106257,OFF-EN-10003111,Office Supplies,Envelopes,Consumer
5017,MX-2014-129861,OFF-AR-10001738,Office Supplies,Art,Corporate
3630,MX-2014-109015,OFF-LA-10001026,Office Supplies,Labels,Corporate
27368,IN-2014-39371,OFF-AR-10003536,Office Supplies,Art,Corporate
6604,US-2014-106257,TEC-AC-10004801,Technology,Accessories,Consumer
18569,ES-2014-3407020,OFF-LA-10004709,Office Supplies,Labels,Consumer
40629,CA-2014-127726,OFF-AP-10002578,Office Supplies,Appliances,Consumer
44730,NI-2014-5690,FUR-OFF-10002511,Furniture,Chairs,Consumer
28430,IN-2014-55471,OFF-EN-10001882,Office Supplies,Envelopes,Corporate
43148,TU-2014-3960,OFF-BIC-10002440,Office Supplies,Art,Consumer
44732,NI-2014-5690,FUR-DEF-10001477,Furniture,Furnishings,Consumer
49935,CA-2014-6960,FUR-BUS-10003368,Furniture,Bookcases,Consumer
3692,MX-2014-124429,TEC-AC-10002219,Technology,Accessories,Consumer
36566,CA-2014-144484,FUR-FU-10000260,Furniture,Furnishings,Consumer
46055,AG-2014-8930,OFF-IBI-10000080,Office Supplies,Binders,Consumer
23153,IN-2014-41814,OFF-BI-10004436,Office Supplies,Binders,Home Office
14048,IT-2014-4778257,FUR-FU-10000039,Furniture,Furnishings,Corporate
45235,IR-2014-7720,OFF-CAR-10000319,Office Supplies,Binders,Corporate
40378,CA-2014-166898,OFF-PA-10002262,Office Supplies,Paper,Corporate
49712,TU-2014-130,OFF-ACC-10002220,Office Supplies,Binders,Corporate
35665,CA-2014-117044,OFF-PA-10003657,Office Supplies,Paper,Consumer
40630,CA-2014-127726,OFF-FA-10000992,Office Supplies,Fasteners,Consumer
45327,TZ-2014-3960,OFF-CAR-10003259,Office Supplies,Binders,Consumer
44731,NI-2014-5690,OFF-KLE-10000527,Office Supplies,Supplies,Consumer
16355,IT-2014-4007032,OFF-LA-10002900,Office Supplies,Labels,Home Office
35664,CA-2014-117044,OFF-FA-10000936,Office Supplies,Fasteners,Consumer
49934,CA-2014-6960,OFF-HAR-10001714,Office Supplies,Labels,Consumer
38789,US-2014-160836,OFF-PA-10004239,Office Supplies,Paper,Consumer
49711,TU-2014-130,OFF-STA-10004484,Office Supplies,Art,Corporate
34338,CA-2014-149559,OFF-PA-10003172,Office Supplies,Paper,Home Office
38791,US-2014-160836,OFF-AP-10001626,Office Supplies,Appliances,Consumer
5306,MX-2014-117051,FUR-TA-10002966,Furniture,Tables,Consumer
22936,IN-2014-38412,TEC-PH-10001457,Technology,Phones,Corporate
3001,MX-2014-105536,FUR-BO-10001969,Furniture,Bookcases,Home Office
22212,ID-2014-20422,FUR-CH-10004576,Furniture,Chairs,Corporate
49990,NI-2014-130,OFF-STO-10001916,Office Supplies,Fasteners,Consumer
20890,ID-2014-52895,OFF-LA-10003807,Office Supplies,Labels,Corporate
49988,NI-2014-130,TEC-BRO-10003986,Technology,Copiers,Consumer
22211,ID-2014-20422,OFF-FA-10003716,Office Supplies,Fasteners,Corporate
49989,NI-2014-130,OFF-HAR-10001913,Office Supplies,Labels,Consumer
44234,MO-2014-6300,OFF-BIC-10003654,Office Supplies,Art,Corporate
4452,MX-2014-157077,FUR-BO-10002300,Furniture,Bookcases,Consumer
16140,ES-2014-3691479,TEC-PH-10001066,Technology,Phones,Consumer
13915,ES-2014-5437739,TEC-PH-10000493,Technology,Phones,Consumer
38285,CA-2014-158561,OFF-AP-10002651,Office Supplies,Appliances,Corporate
11007,ES-2014-3977309,TEC-CO-10001375,Technology,Copiers,Consumer
11004,ES-2014-3977309,FUR-CH-10004774,Furniture,Chairs,Consumer
8259,MX-2014-103660,TEC-AC-10003615,Technology,Accessories,Corporate
11003,ES-2014-3977309,OFF-ST-10001758,Office Supplies,Storage,Consumer
23047,IN-2014-13051,FUR-FU-10001351,Furniture,Furnishings,Consumer
47503,UP-2014-6150,OFF-SME-10004553,Office Supplies,Storage,Consumer
15868,ES-2014-5160531,FUR-BO-10001165,Furniture,Bookcases,Corporate
10546,ES-2014-5831908,OFF-BI-10001808,Office Supplies,Binders,Consumer
23042,IN-2014-13051,TEC-PH-10003913,Technology,Phones,Consumer
7798,MX-2014-132619,TEC-CO-10003541,Technology,Copiers,Consumer
23045,IN-2014-13051,TEC-MA-10003441,Technology,Machines,Consumer
15866,ES-2014-5160531,OFF-BI-10003616,Office Supplies,Binders,Corporate
41311,IR-2014-7020,OFF-ROG-10002294,Office Supplies,Storage,Home Office
41313,IR-2014-7020,OFF-FEL-10004016,Office Supplies,Storage,Home Office
11009,ES-2014-3977309,OFF-ST-10003018,Office Supplies,Storage,Consumer
5103,MX-2014-155985,TEC-CO-10000051,Technology,Copiers,Home Office
4451,MX-2014-157077,OFF-AR-10002802,Office Supplies,Art,Consumer
8261,MX-2014-103660,OFF-PA-10004155,Office Supplies,Paper,Corporate
41312,IR-2014-7020,OFF-ROG-10004393,Office Supplies,Storage,Home Office
34471,CA-2014-157483,OFF-AR-10004260,Office Supplies,Art,Consumer
6625,MX-2014-115546,FUR-CH-10001492,Furniture,Chairs,Consumer
26533,ID-2014-75197,FUR-CH-10003846,Furniture,Chairs,Corporate
10544,ES-2014-5831908,OFF-SU-10004980,Office Supplies,Supplies,Consumer
10547,ES-2014-5831908,OFF-AR-10004739,Office Supplies,Art,Consumer
38745,CA-2014-115448,FUR-FU-10004090,Furniture,Furnishings,Consumer
7799,MX-2014-132619,OFF-BI-10003373,Office Supplies,Binders,Consumer
23040,IN-2014-13051,FUR-CH-10001397,Furniture,Chairs,Consumer
23684,IN-2014-13737,OFF-BI-10000389,Office Supplies,Binders,Corporate
16659,ES-2014-4937476,TEC-AC-10002263,Technology,Accessories,Corporate
24287,IN-2014-48310,FUR-CH-10004600,Furniture,Chairs,Consumer
24289,IN-2014-48310,FUR-BO-10001342,Furniture,Bookcases,Consumer
23043,IN-2014-13051,OFF-AP-10000391,Office Supplies,Appliances,Consumer
13305,IT-2014-5319822,TEC-AC-10002738,Technology,Accessories,Corporate
7796,MX-2014-132619,TEC-PH-10002121,Technology,Phones,Consumer
22229,IN-2014-49465,OFF-ST-10004365,Office Supplies,Storage,Home Office
3522,MX-2014-151771,OFF-EN-10004899,Office Supplies,Envelopes,Corporate
10548,ES-2014-5831908,OFF-ST-10000710,Office Supplies,Storage,Consumer
40293,US-2014-116491,TEC-PH-10004531,Technology,Phones,Consumer
43560,PL-2014-5450,TEC-STA-10000699,Technology,Machines,Consumer
11010,ES-2014-3977309,OFF-AR-10002037,Office Supplies,Art,Consumer
23967,IN-2014-41121,FUR-BO-10003706,Furniture,Bookcases,Home Office
10543,ES-2014-5831908,TEC-AC-10004704,Technology,Accessories,Consumer
3521,MX-2014-151771,FUR-CH-10004338,Furniture,Chairs,Corporate
15869,ES-2014-5160531,OFF-ST-10000988,Office Supplies,Storage,Corporate
15867,ES-2014-5160531,OFF-SU-10004822,Office Supplies,Supplies,Corporate
15716,ES-2014-5813987,OFF-LA-10001194,Office Supplies,Labels,Consumer
9403,MX-2014-120705,OFF-AR-10004109,Office Supplies,Art,Corporate
48505,KE-2014-8910,FUR-SAF-10002616,Furniture,Chairs,Consumer
23044,IN-2014-13051,OFF-AR-10003592,Office Supplies,Art,Consumer
11012,ES-2014-3977309,OFF-EN-10003785,Office Supplies,Envelopes,Consumer
10916,IT-2014-3438902,OFF-EN-10004649,Office Supplies,Envelopes,Corporate
16656,ES-2014-4937476,OFF-SU-10003343,Office Supplies,Supplies,Corporate
47408,IS-2014-8480,TEC-STA-10001232,Technology,Machines,Corporate
10545,ES-2014-5831908,FUR-CH-10001831,Furniture,Chairs,Consumer
8260,MX-2014-103660,OFF-FA-10003961,Office Supplies,Fasteners,Corporate
26960,IN-2014-50837,FUR-CH-10004580,Furniture,Chairs,Consumer
703,MX-2014-161487,TEC-AC-10004043,Technology,Accessories,Corporate
44791,SO-2014-1740,OFF-ROG-10003733,Office Supplies,Storage,Consumer
11006,ES-2014-3977309,OFF-FA-10002066,Office Supplies,Fasteners,Consumer
15777,ES-2014-5318878,OFF-AR-10000091,Office Supplies,Art,Consumer
23041,IN-2014-13051,OFF-FA-10002015,Office Supplies,Fasteners,Consumer
40557,CA-2014-167976,OFF-SU-10004661,Office Supplies,Supplies,Consumer
11011,ES-2014-3977309,OFF-EN-10000271,Office Supplies,Envelopes,Consumer
23046,IN-2014-13051,OFF-AR-10001226,Office Supplies,Art,Consumer
32198,CA-2014-150959,OFF-BI-10001510,Office Supplies,Binders,Consumer
24288,IN-2014-48310,OFF-BI-10003367,Office Supplies,Binders,Consumer
2309,US-2014-114664,FUR-CH-10000788,Furniture,Chairs,Consumer
34134,CA-2014-110842,OFF-BI-10000977,Office Supplies,Binders,Consumer
16660,ES-2014-4937476,OFF-SU-10001351,Office Supplies,Supplies,Corporate
48504,KE-2014-8910,OFF-KLE-10003227,Office Supplies,Supplies,Consumer
2099,MX-2014-155222,OFF-ST-10004660,Office Supplies,Storage,Consumer
35523,CA-2014-120327,OFF-FA-10004854,Office Supplies,Fasteners,Consumer
13306,IT-2014-5319822,OFF-BI-10000440,Office Supplies,Binders,Corporate
32197,CA-2014-150959,OFF-LA-10001045,Office Supplies,Labels,Consumer
10915,IT-2014-3438902,OFF-AP-10001847,Office Supplies,Appliances,Corporate
4450,MX-2014-157077,OFF-LA-10001634,Office Supplies,Labels,Consumer
7795,MX-2014-132619,OFF-BI-10000185,Office Supplies,Binders,Consumer
36375,CA-2014-143217,OFF-BI-10002949,Office Supplies,Binders,Home Office
16655,ES-2014-4937476,OFF-FA-10003463,Office Supplies,Fasteners,Corporate
25909,ID-2014-63584,OFF-EN-10000454,Office Supplies,Envelopes,Consumer
16658,ES-2014-4937476,OFF-SU-10003173,Office Supplies,Supplies,Corporate
36413,CA-2014-154137,OFF-ST-10003324,Office Supplies,Storage,Consumer
48503,KE-2014-8910,FUR-RUB-10004633,Furniture,Furnishings,Consumer
3523,MX-2014-151771,OFF-FA-10001877,Office Supplies,Fasteners,Corporate
11005,ES-2014-3977309,OFF-SU-10002131,Office Supplies,Supplies,Consumer
38764,CA-2014-148985,FUR-FU-10001424,Furniture,Furnishings,Home Office
11008,ES-2014-3977309,OFF-PA-10000850,Office Supplies,Paper,Consumer
16657,ES-2014-4937476,TEC-AC-10003763,Technology,Accessories,Corporate
34133,CA-2014-110842,OFF-PA-10000520,Office Supplies,Paper,Consumer
46072,SF-2014-2670,FUR-DEF-10003676,Furniture,Furnishings,Consumer
34132,CA-2014-110842,OFF-AP-10003971,Office Supplies,Appliances,Consumer
24286,IN-2014-48310,OFF-LA-10002289,Office Supplies,Labels,Consumer
23039,IN-2014-13051,OFF-LA-10001731,Office Supplies,Labels,Consumer
49467,SF-2014-6400,OFF-STO-10000007,Office Supplies,Fasteners,Consumer
34071,CA-2014-143455,OFF-PA-10004451,Office Supplies,Paper,Home Office
24290,IN-2014-48310,OFF-LA-10002596,Office Supplies,Labels,Consumer
27714,IN-2014-41527,OFF-BI-10004369,Office Supplies,Binders,Consumer
7797,MX-2014-132619,OFF-BI-10000806,Office Supplies,Binders,Consumer
22652,IN-2014-46686,OFF-SU-10001877,Office Supplies,Supplies,Consumer
28866,IN-2014-24909,TEC-CO-10004263,Technology,Copiers,Home Office
35656,CA-2014-162565,FUR-CH-10003973,Furniture,Chairs,Consumer
15687,ES-2014-2024223,FUR-CH-10003750,Furniture,Chairs,Consumer
41265,CA-2014-153871,OFF-BI-10004600,Office Supplies,Binders,Consumer
30096,IN-2014-23929,OFF-ST-10001753,Office Supplies,Storage,Consumer
45038,IR-2014-5210,TEC-EPS-10003473,Technology,Machines,Consumer
3016,MX-2014-140438,FUR-CH-10000843,Furniture,Chairs,Home Office
49335,IR-2014-3940,TEC-SAN-10004885,Technology,Accessories,Consumer
30095,IN-2014-23929,OFF-AP-10001504,Office Supplies,Appliances,Consumer
38641,CA-2014-168389,FUR-TA-10004289,Furniture,Tables,Corporate
24123,IN-2014-27807,OFF-AR-10000780,Office Supplies,Art,Corporate
11198,ES-2014-1475385,TEC-AC-10004317,Technology,Accessories,Consumer
17127,ES-2014-5269284,OFF-AR-10004881,Office Supplies,Art,Consumer
8665,MX-2014-157042,OFF-ST-10004597,Office Supplies,Storage,Consumer
15689,ES-2014-2024223,TEC-AC-10000863,Technology,Accessories,Consumer
37569,CA-2014-149706,TEC-AC-10001284,Technology,Accessories,Corporate
17128,ES-2014-5269284,FUR-CH-10003062,Furniture,Chairs,Consumer
45056,TU-2014-260,FUR-SAU-10001776,Furniture,Bookcases,Corporate
15690,ES-2014-2024223,OFF-ST-10000648,Office Supplies,Storage,Consumer
28864,IN-2014-24909,TEC-AC-10002257,Technology,Accessories,Home Office
3018,MX-2014-140438,OFF-PA-10004027,Office Supplies,Paper,Home Office
22607,IN-2014-23950,TEC-PH-10004578,Technology,Phones,Consumer
24126,IN-2014-27807,FUR-FU-10004241,Furniture,Furnishings,Corporate
24124,IN-2014-27807,OFF-EN-10003715,Office Supplies,Envelopes,Corporate
45036,IR-2014-5210,TEC-HEW-10001056,Technology,Copiers,Consumer
18494,ES-2014-5975016,FUR-FU-10003804,Furniture,Furnishings,Consumer
38046,CA-2014-100230,TEC-PH-10004522,Technology,Phones,Consumer
1540,MX-2014-115700,FUR-CH-10001634,Furniture,Chairs,Consumer
37303,CA-2014-129581,TEC-PH-10001527,Technology,Phones,Corporate
24952,IN-2014-69457,TEC-AC-10001278,Technology,Accessories,Home Office
30094,IN-2014-23929,FUR-FU-10002648,Furniture,Furnishings,Consumer
24955,IN-2014-12078,OFF-SU-10003789,Office Supplies,Supplies,Corporate
35655,CA-2014-162565,FUR-FU-10004306,Furniture,Furnishings,Consumer
28865,IN-2014-24909,FUR-FU-10004778,Furniture,Furnishings,Home Office
16675,IT-2014-3263308,OFF-ST-10003335,Office Supplies,Storage,Corporate
9089,MX-2014-157567,OFF-AR-10000481,Office Supplies,Art,Consumer
8663,MX-2014-157042,FUR-FU-10000110,Furniture,Furnishings,Consumer
24125,IN-2014-27807,OFF-SU-10002547,Office Supplies,Supplies,Corporate
46813,NI-2014-9730,FUR-SAF-10003540,Furniture,Bookcases,Corporate
15691,ES-2014-2024223,TEC-MA-10003461,Technology,Machines,Consumer
20523,ID-2014-61169,OFF-EN-10002700,Office Supplies,Envelopes,Consumer
45037,IR-2014-5210,OFF-ELI-10001705,Office Supplies,Supplies,Consumer
38644,CA-2014-168389,FUR-CH-10000225,Furniture,Chairs,Corporate
44700,IR-2014-1540,FUR-SAF-10002529,Furniture,Chairs,Home Office
11617,ES-2014-4920624,FUR-FU-10003862,Furniture,Furnishings,Corporate
45306,IR-2014-3220,TEC-BEL-10002324,Technology,Accessories,Corporate
45307,IR-2014-3220,OFF-ACM-10000777,Office Supplies,Supplies,Corporate
28247,ID-2014-58264,OFF-ST-10003088,Office Supplies,Storage,Consumer
14195,ES-2014-5629423,OFF-PA-10001736,Office Supplies,Paper,Consumer
31687,CA-2014-101798,TEC-AC-10001998,Technology,Accessories,Consumer
11616,ES-2014-4920624,OFF-ST-10001091,Office Supplies,Storage,Corporate
28620,IN-2014-71879,OFF-AP-10003473,Office Supplies,Appliances,Consumer
16564,ES-2014-2106732,OFF-ST-10000988,Office Supplies,Storage,Consumer
11615,ES-2014-4920624,OFF-BI-10003774,Office Supplies,Binders,Corporate
3017,MX-2014-140438,OFF-BI-10000136,Office Supplies,Binders,Home Office
38642,CA-2014-168389,TEC-PH-10003555,Technology,Phones,Corporate
17145,ES-2014-3028437,OFF-AR-10000491,Office Supplies,Art,Consumer
30093,IN-2014-23929,OFF-BI-10003475,Office Supplies,Binders,Consumer
31686,CA-2014-101798,OFF-BI-10000050,Office Supplies,Binders,Consumer
32812,US-2014-160759,FUR-CH-10002961,Furniture,Chairs,Consumer
24951,IN-2014-69457,OFF-PA-10004741,Office Supplies,Paper,Home Office
15688,ES-2014-2024223,OFF-AR-10003117,Office Supplies,Art,Consumer
24027,ID-2014-26701,OFF-FA-10001375,Office Supplies,Fasteners,Home Office
