Row_ID,Sales,Quantity,Profit,cost_price,Months,years
37853,8.682,1,-14.7594,23.4414,10,2011
49453,13.44,2,3.36,10.08,10,2011
30442,8.154,1,-3.006,11.16,10,2011
37852,3.808,1,1.2376,2.5704,10,2011
13540,13.47,1,2.28,11.19,10,2011
5447,986.904,6,-115.176,1102.08,10,2012
27281,369.45,3,84.96,284.49,10,2012
23873,784.8,4,156.96,627.84,10,2012
23874,468.6,4,182.64,285.96,10,2012
23875,398.61,3,15.93,382.68,10,2012
40355,364.776,3,27.3582,337.4178,10,2012
11346,773.865,3,-742.995,1516.86,10,2012
39364,239.97,3,86.3892,153.5808,10,2012
40354,74.76,7,23.9232,50.8368,10,2012
23871,185.58,3,59.31,126.27,10,2012
23870,82.2,5,10.65,71.55,10,2012
39870,24.56,2,11.5432,13.0168,10,2012
11347,45.12,4,8.04,37.08,10,2012
23872,17.46,2,6.06,11.4,10,2012
39365,16.02,6,6.0876,9.9324,10,2012
42523,18.93,1,6.81,12.12,10,2012
46562,10.32,1,3.18,7.14,10,2012
5439,408.3,3,44.88,363.42,10,2013
50181,3.888,1,-3.252,7.14,10,2013
8634,1196.02,7,478.38,717.64,10,2014
27017,1759.5135,5,624.3135,1135.2,10,2014
34225,1633.188,4,-1306.5504,2939.7384,10,2014
14626,465.24,4,139.56,325.68,10,2014
43876,300.18,1,33,267.18,10,2014
27018,1158.408,3,435.888,722.52,10,2014
10989,246.3,5,24.6,221.7,10,2014
43878,253.02,2,106.26,146.76,10,2014
43881,277.89,1,13.89,264,10,2014
10990,396.333,9,87.993,308.34,10,2014
27016,884.448,8,308.928,575.52,10,2014
5361,562.68,6,22.44,540.24,10,2014
21855,640.656,2,234.876,405.78,10,2014
14108,845.856,2,9.396,836.46,10,2014
36472,328.3992,3,-91.7586,420.1578,10,2014
28168,328.995,5,94.995,234,10,2014
14106,139.8,5,68.4,71.4,10,2014
32659,309.576,4,-56.7556,366.3316,10,2014
29919,118.665,6,18.945,99.72,10,2014
25251,137.538,9,16.578,120.96,10,2014
27021,436.0728,4,-149.4072,585.48,10,2014
30127,259.4712,8,49.7112,209.76,10,2014
32657,123.256,7,9.2442,114.0118,10,2014
14109,209.763,2,61.683,148.08,10,2014
30496,229.68,4,103.32,126.36,10,2014
43877,116.88,4,15.12,101.76,10,2014
5360,114.92,2,13.76,101.16,10,2014
8635,73.44,6,20.52,52.92,10,2014
15750,97.56,6,48.78,48.78,10,2014
48694,49.5,1,16.32,33.18,10,2014
36223,91.275,1,-67.5435,158.8185,10,2014
3512,38.016,4,-10.144,48.16,10,2014
27020,96.8112,2,-2.3688,99.18,10,2014
31719,56.56,4,14.7056,41.8544,10,2014
2735,151.236,3,5.016,146.22,10,2014
11599,53.76,4,20.4,33.36,10,2014
15748,97.2,2,41.76,55.44,10,2014
41002,39.624,3,13.8684,25.7556,10,2014
7134,43.52,2,10.44,33.08,10,2014
3510,23.472,4,-11.008,34.48,10,2014
3511,31.488,4,-1.072,32.56,10,2014
31331,29.472,3,9.9468,19.5252,10,2014
34355,30.56,2,10.3904,20.1696,10,2014
7135,48.58,7,4.34,44.24,10,2014
48695,24,2,0.96,23.04,10,2014
32658,23.68,4,7.4,16.28,10,2014
15751,39.69,3,12.69,27,10,2014
15749,66.69,3,30.6,36.09,10,2014
34354,31.5,10,15.12,16.38,10,2014
14107,14.64,1,2.46,12.18,10,2014
12463,32.31,5,-21.54,53.85,10,2014
31720,32.7,3,8.502,24.198,10,2014
30126,26.7438,2,-22.2162,48.96,10,2014
32967,16.68,3,5.2125,11.4675,10,2014
27019,15.6933,3,-13.6467,29.34,10,2014
15560,8.25,1,1.56,6.69,10,2014
43880,8.76,1,4.02,4.74,10,2014
3509,8.904,2,0.264,8.64,10,2014
34356,24.368,2,-3.3506,27.7186,10,2014
34353,8.96,2,4.3008,4.6592,10,2014
4213,17.592,2,-1.208,18.8,10,2014
43879,3.99,1,0.42,3.57,10,2014
36471,2.072,2,-3.5224,5.5944,10,2014
38848,833.94,6,216.8244,617.1156,11,2011
4076,50.64,4,8.56,42.08,11,2011
38847,34.74,3,17.37,17.37,11,2011
38850,25.92,4,12.4416,13.4784,11,2011
38849,12.96,3,4.536,8.424,11,2011
30500,16.8,2,3.66,13.14,11,2011
22822,641.97,7,38.43,603.54,11,2012
45424,698.64,4,209.52,489.12,11,2012
22821,513.72,4,215.76,297.96,11,2012
11543,1232.1,5,98.55,1133.55,11,2012
24738,873.2928,2,168.2928,705,11,2012
9495,863.2,5,293.4,569.8,11,2012
47400,654.24,1,287.85,366.39,11,2012
13558,723.168,9,-80.352,803.52,11,2012
20705,450.36,3,-20.07,470.43,11,2012
44093,313.44,1,50.13,263.31,11,2012
20706,572.616,1,203.586,369.03,11,2012
44094,281.88,2,76.08,205.8,11,2012
19803,185.04,3,55.44,129.6,11,2012
7014,322.44,3,87,235.44,11,2012
17495,256.68,2,33.36,223.32,11,2012
38248,479.988,2,55.9986,423.9894,11,2012
39213,344.372,4,-93.4724,437.8444,11,2012
13557,280.422,6,24.822,255.6,11,2012
35356,572.16,3,35.76,536.4,11,2012
50666,62.16,1,24.84,37.32,11,2012
24735,180.4572,1,15.5172,164.94,11,2012
11253,248.58,2,84.48,164.1,11,2012
38436,290.352,3,-36.294,326.646,11,2012
37541,119.04,6,30.9504,88.0896,11,2012
17649,139.86,3,4.14,135.72,11,2012
47402,389.52,8,128.4,261.12,11,2012
24739,100.1925,3,27.3825,72.81,11,2012
40357,89.696,4,33.636,56.06,11,2012
41742,198.45,1,89.28,109.17,11,2012
3829,345.28,2,117.36,227.92,11,2012
13559,130.56,4,27.36,103.2,11,2012
32138,186.048,4,9.3024,176.7456,11,2012
11541,131.94,3,28.98,102.96,11,2012
20709,133.812,6,28.152,105.66,11,2012
37579,141.552,3,-26.541,168.093,11,2012
40358,50.12,4,23.5564,26.5636,11,2012
38435,62.88,4,-50.304,113.184,11,2012
46263,198.45,1,89.28,109.17,11,2012
32136,60.45,3,16.3215,44.1285,11,2012
7013,176.64,2,72.4,104.24,11,2012
24736,268.4538,2,124.0938,144.36,11,2012
15355,99.765,3,-41.985,141.75,11,2012
50667,48.3,1,5.79,42.51,11,2012
15354,122.49,2,-58.83,181.32,11,2012
20707,78.246,2,-3.534,81.78,11,2012
11252,80.1,3,33.57,46.53,11,2012
46262,51.72,4,1.44,50.28,11,2012
35355,72.744,7,-15.4581,88.2021,11,2012
46265,48.66,1,22.86,25.8,11,2012
17648,33.57,3,15.03,18.54,11,2012
11542,247.158,2,82.338,164.82,11,2012
37578,63.824,2,9.5736,54.2504,11,2012
14617,43.29,3,3.87,39.42,11,2012
47404,105.24,2,19.98,85.26,11,2012
49239,43.8,4,9.6,34.2,11,2012
26126,33.39,7,-2.52,35.91,11,2012
18783,62.4,2,8.1,54.3,11,2012
37197,24.192,9,7.56,16.632,11,2012
37542,22.14,3,6.4206,15.7194,11,2012
38434,17.44,2,1.308,16.132,11,2012
39291,145.764,6,-247.7988,393.5628,11,2012
24737,52.2315,9,-0.1485,52.38,11,2012
20708,230.364,3,-5.166,235.53,11,2012
50665,53.7,1,4.29,49.41,11,2012
46264,65.31,1,18.93,46.38,11,2012
19804,26.04,2,8.04,18,11,2012
50664,14.49,1,4.77,9.72,11,2012
33429,19.65,3,9.039,10.611,11,2012
19805,18.66,2,5.94,12.72,11,2012
26125,12.9903,1,-10.7997,23.79,11,2012
26124,16.1544,1,-6.1056,22.26,11,2012
38433,7.23,5,-5.784,13.014,11,2012
37543,13.98,2,6.0114,7.9686,11,2012
32367,19.46,7,5.0596,14.4004,11,2012
40798,32.04,3,8.01,24.03,11,2012
46261,7.02,1,3.51,3.51,11,2012
49238,13.5,1,4.32,9.18,11,2012
47401,23.76,1,5.94,17.82,11,2012
32137,11.52,4,3.3408,8.1792,11,2012
39290,4.896,3,-3.4272,8.3232,11,2012
39292,9.612,6,-7.3692,16.9812,11,2012
47403,12.93,1,0.36,12.57,11,2012
29711,402.39,3,193.14,209.25,11,2013
3342,364.14,3,171.12,193.02,11,2013
3341,276.24,4,99.44,176.8,11,2013
42059,378.39,1,185.4,192.99,11,2013
11247,221.292,2,-22.188,243.48,11,2013
30763,108.48,2,45.54,62.94,11,2013
26871,395.82,4,175.86,219.96,11,2013
29710,94.8,2,22.74,72.06,11,2013
26207,351.936,4,-70.464,422.4,11,2013
36532,54.96,3,15.9384,39.0216,11,2013
26870,363.825,7,133.245,230.58,11,2013
21368,177.768,8,7.848,169.92,11,2013
6917,88.74,3,17.7,71.04,11,2013
21090,133.3341,1,40.1241,93.21,11,2013
23307,167.268,8,-50.652,217.92,11,2013
3343,206.16,6,53.52,152.64,11,2013
11246,52.02,2,20.76,31.26,11,2013
37325,18.48,2,6.006,12.474,11,2013
29709,21.48,2,8.76,12.72,11,2013
32407,71.96,5,25.186,46.774,11,2013
6918,29.28,3,0.84,28.44,11,2013
23309,136.869,1,-98.691,235.56,11,2013
40762,31.96,2,1.598,30.362,11,2013
21369,148.878,3,3.258,145.62,11,2013
6919,39.68,4,10.24,29.44,11,2013
32402,100.704,6,-16.3644,117.0684,11,2013
21367,59.778,3,11.898,47.88,11,2013
30810,55.86,2,21.78,34.08,11,2013
32405,58.368,12,21.888,36.48,11,2013
31979,68.6,4,18.522,50.078,11,2013
32406,40.968,3,13.8267,27.1413,11,2013
44224,14.52,2,5.04,9.48,11,2013
42060,27.6,4,9.84,17.76,11,2013
21370,86.076,4,37.236,48.84,11,2013
21371,56.43,2,16.29,40.14,11,2013
168,30.816,1,9.616,21.2,11,2013
21372,36.288,4,9.648,26.64,11,2013
39620,44.75,5,20.585,24.165,11,2013
31978,64.96,2,2.5984,62.3616,11,2013
23308,26.7438,2,-20.7162,47.46,11,2013
10162,15.408,1,-5.792,21.2,11,2013
32772,17.712,3,6.4206,11.2914,11,2013
18772,11.214,1,3.204,8.01,11,2013
48302,27.33,1,1.08,26.25,11,2013
31977,14.352,3,4.6644,9.6876,11,2013
13019,40.95,1,15.96,24.99,11,2013
32771,17.28,6,5.0112,12.2688,11,2013
32404,10.78,5,-17.248,28.028,11,2013
39619,8.74,2,2.2724,6.4676,11,2013
32408,10.368,2,3.6288,6.7392,11,2013
32403,2.328,2,-0.7566,3.0846,11,2013
32409,1.192,2,-2.0264,3.2184,11,2013
8029,1704,4,119.28,1584.72,11,2014
30273,2190.951,5,316.701,1874.25,11,2014
36607,1525.188,6,-2287.782,3812.97,11,2014
34740,2504.74,7,626.185,1878.555,11,2014
30757,1113.264,6,-705.096,1818.36,11,2014
30758,771.228,2,-321.372,1092.6,11,2014
12774,2056.95,7,431.76,1625.19,11,2014
2972,744,3,269.7,474.3,11,2014
34911,718.116,6,-71.8116,789.9276,11,2014
30276,643.8852,6,-337.2948,981.18,11,2014
8030,868.64,2,26.04,842.6,11,2014
8032,333.9,7,153.58,180.32,11,2014
33848,821.88,6,213.6888,608.1912,11,2014
24829,351.339,2,114.279,237.06,11,2014
3535,975.12,5,-219.48,1194.6,11,2014
2438,1064.2672,5,531.0672,533.2,11,2014
13429,933.21,3,27.99,905.22,11,2014
49277,820.44,2,270.72,549.72,11,2014
11906,508.77,3,101.7,407.07,11,2014
5767,184.5,5,77.4,107.1,11,2014
21992,654.102,2,-50.898,705,11,2014
5766,119.92,4,40.72,79.2,11,2014
16350,380.55,5,79.8,300.75,11,2014
14893,286.92,6,65.88,221.04,11,2014
30759,204.228,6,-51.192,255.42,11,2014
11905,523.98,3,157.14,366.84,11,2014
33468,305.312,2,-8.7232,314.0352,11,2014
20767,484.596,4,102.276,382.32,11,2014
8033,80.352,4,-32.208,112.56,11,2014
8159,98.1,3,-1.68,99.78,11,2014
12769,291.924,4,12.924,279,11,2014
14138,412.695,5,9.045,403.65,11,2014
33447,233.058,3,-53.2704,286.3284,11,2014
8034,78.3,5,13.3,65,11,2014
8162,61.392,4,-3.088,64.48,11,2014
2746,170.9,1,82.02,88.88,11,2014
8031,59.24,2,5.32,53.92,11,2014
7501,165.8,5,44.7,121.1,11,2014
8160,63.792,2,9.552,54.24,11,2014
21993,291.654,2,38.874,252.78,11,2014
30271,74.7747,3,16.1847,58.59,11,2014
50286,272.28,4,40.8,231.48,11,2014
24295,101.64,7,29.4,72.24,11,2014
18746,47.04,2,0.9,46.14,11,2014
20766,358.668,6,-24.012,382.68,11,2014
12770,162.12,7,77.7,84.42,11,2014
14565,137.07,3,21.87,115.2,11,2014
5768,48.86,7,11.2,37.66,11,2014
12950,45.45,3,6.3,39.15,11,2014
34240,305.01,9,76.2525,228.7575,11,2014
8164,38.76,2,1.92,36.84,11,2014
497,64.8,6,-35.64,100.44,11,2014
31600,219.075,3,-131.445,350.52,11,2014
24701,116.88,4,38.52,78.36,11,2014
27255,196.83,6,6.39,190.44,11,2014
12772,100.17,9,24.84,75.33,11,2014
16351,193.68,4,73.56,120.12,11,2014
38246,58.408,7,18.2525,40.1555,11,2014
12771,102.78,2,29.76,73.02,11,2014
12773,84.69,3,0,84.69,11,2014
11234,147.888,2,-91.212,239.1,11,2014
22390,188.16,4,33.84,154.32,11,2014
24702,56.16,4,23.52,32.64,11,2014
11904,144.9,3,17.37,127.53,11,2014
1488,113.46,3,22.68,90.78,11,2014
31843,41.28,6,13.932,27.348,11,2014
38247,79.974,3,-29.3238,109.2978,11,2014
7503,62.352,3,1.032,61.32,11,2014
8161,19.224,3,-7.416,26.64,11,2014
6751,87.6,3,30.66,56.94,11,2014
30275,35.6094,1,9.7494,25.86,11,2014
6668,40.64,4,17.84,22.8,11,2014
32775,31.968,4,2.3976,29.5704,11,2014
30272,70.467,5,3.267,67.2,11,2014
6288,95.72,2,12.44,83.28,11,2014
28695,82.296,3,15.516,66.78,11,2014
34912,31.776,4,8.7384,23.0376,11,2014
6750,31.34,1,4.06,27.28,11,2014
36890,59.913,7,-45.9333,105.8463,11,2014
14137,100.26,2,21,79.26,11,2014
12003,43.335,3,-0.045,43.38,11,2014
9933,66.384,2,-6.656,73.04,11,2014
32896,99.136,4,8.6744,90.4616,11,2014
8163,29.82,5,4.42,25.4,11,2014
24703,81,2,19.44,61.56,11,2014
36606,13.04,5,3.912,9.128,11,2014
8782,34.92,5,-10.48,45.4,11,2014
27254,54.513,3,22.383,32.13,11,2014
18747,17.97,1,4.11,13.86,11,2014
26865,44.415,7,-4.935,49.35,11,2014
14894,102.54,2,35.88,66.66,11,2014
31844,13.36,2,6.4128,6.9472,11,2014
21991,61.236,6,8.136,53.1,11,2014
34739,16.74,3,8.37,8.37,11,2014
36605,191.058,3,-46.3998,237.4578,11,2014
9932,25.536,4,-15.824,41.36,11,2014
14139,40.5,4,-0.9,41.4,11,2014
3536,22.86,3,8.88,13.98,11,2014
2973,9.74,1,3.5,6.24,11,2014
50705,4.572,2,-3.828,8.4,11,2014
2439,29.4,3,11.46,17.94,11,2014
7502,22.716,3,-2.304,25.02,11,2014
30274,65.7438,2,12.5838,53.16,11,2014
42468,22.08,2,3.3,18.78,11,2014
8606,19.74,1,9.46,10.28,11,2014
32897,15.992,2,-13.993,29.985,11,2014
37221,22.96,7,6.6584,16.3016,11,2014
35434,25.06,7,12.53,12.53,11,2014
34241,18.7,1,7.106,11.594,11,2014
10275,14.952,3,-22.428,37.38,11,2014
281,14.952,3,-22.428,37.38,11,2014
9934,12.528,2,-8.152,20.68,11,2014
15119,28.02,2,10.32,17.7,11,2014
32894,16.896,4,5.28,11.616,11,2014
32895,6.672,1,0.5004,6.1716,11,2014
33849,21.96,2,10.7604,11.1996,11,2014
14895,22.68,2,3.6,19.08,11,2014
8781,3.144,1,0.304,2.84,11,2014
32452,2244.48,7,493.7856,1750.6944,12,2011
35155,447.944,7,89.5888,358.3552,12,2011
46335,1111.56,4,55.56,1056,12,2011
26375,2277.6,5,706.05,1571.55,12,2011
26376,1516.32,8,121.2,1395.12,12,2011
32454,455.1,2,100.122,354.978,12,2011
26367,1899.54,6,398.88,1500.66,12,2011
15210,705.348,4,101.868,603.48,12,2011
42414,256.74,2,110.34,146.4,12,2011
7142,662.448,3,223.548,438.9,12,2011
15209,380.457,3,130.977,249.48,12,2011
35580,1103.97,3,496.7865,607.1835,12,2011
5866,298.032,7,111.692,186.34,12,2011
35988,242.352,3,-42.4116,284.7636,12,2011
34939,487.984,2,152.495,335.489,12,2011
35989,221.92,5,77.672,144.248,12,2011
7143,78.6424,1,17.9624,60.68,12,2011
5865,122.688,2,35.248,87.44,12,2011
20190,291.78,6,17.46,274.32,12,2011
34942,155.12,5,50.414,104.706,12,2011
26249,1036.8,5,20.7,1016.1,12,2011
46337,260.49,1,31.23,229.26,12,2011
42413,88.86,2,29.28,59.58,12,2011
32451,122.48,2,0,122.48,12,2011
26372,331.8,2,69.66,262.14,12,2011
26370,273.48,2,54.66,218.82,12,2011
45759,231,4,99.24,131.76,12,2011
46512,413.1,1,8.25,404.85,12,2011
26378,251.79,7,60.27,191.52,12,2011
45761,190.8,8,13.2,177.6,12,2011
38635,192.186,3,36.3018,155.8842,12,2011
14077,130.458,4,-20.022,150.48,12,2011
30740,229.176,2,38.196,190.98,12,2011
35715,190.848,3,-21.4704,212.3184,12,2011
5864,78.32,5,7.82,70.5,12,2011
35987,71.976,3,21.5928,50.3832,12,2011
43251,198.09,1,29.7,168.39,12,2011
14076,184.92,4,77.64,107.28,12,2011
26369,206.52,4,78.36,128.16,12,2011
46336,103.92,2,0,103.92,12,2011
35986,51.968,2,10.3936,41.5744,12,2011
16949,88.128,2,22.488,65.64,12,2011
5868,65.28,2,6.52,58.76,12,2011
32453,62.31,3,29.2857,33.0243,12,2011
45760,116.34,2,6.96,109.38,12,2011
34940,47.3,2,12.298,35.002,12,2011
15722,96.6,2,11.58,85.02,12,2011
26377,140.67,1,52.02,88.65,12,2011
34616,43.512,7,3.8073,39.7047,12,2011
26368,86.4,3,12.96,73.44,12,2011
20189,66.24,4,3.96,62.28,12,2011
34618,25.92,5,9.072,16.848,12,2011
5863,49.824,2,12.424,37.4,12,2011
5867,26.43,3,-0.03,26.46,12,2011
16254,55.26,2,8.28,46.98,12,2011
37404,65.44,5,-8.18,73.62,12,2011
20191,41.58,3,9.9,31.68,12,2011
26373,48.96,1,7.83,41.13,12,2011
14075,25.8,2,10.02,15.78,12,2011
16253,42.3,6,13.5,28.8,12,2011
15400,18.93,2,-3.81,22.74,12,2011
6435,21.132,3,-8.508,29.64,12,2011
37403,19.432,2,-49.5516,68.9836,12,2011
34617,662.88,3,74.574,588.306,12,2011
34446,31.05,3,14.904,16.146,12,2011
5869,9.648,3,1.068,8.58,12,2011
13814,40.2,5,16.8,23.4,12,2011
6434,28.74,1,-15.82,44.56,12,2011
26374,27.99,3,6.12,21.87,12,2011
34941,4.13,1,1.1564,2.9736,12,2011
26371,12.36,1,5.31,7.05,12,2011
35990,8.448,2,2.64,5.808,12,2011
35579,3.69,1,1.7343,1.9557,12,2011
2496,3474.08,8,625.28,2848.8,12,2012
10558,1238.6115,9,14.4315,1224.18,12,2012
22166,1704.87,6,-1023.03,2727.9,12,2012
13835,874.02,7,340.83,533.19,12,2012
12768,2811.45,5,702.75,2108.7,12,2012
29172,434.16,3,73.8,360.36,12,2012
10939,1478.25,5,132.9,1345.35,12,2012
13834,426.24,5,-170.61,596.85,12,2012
1472,779.27832,9,216.95832,562.32,12,2012
43681,355.56,1,14.22,341.34,12,2012
1821,343.68,4,130.56,213.12,12,2012
12043,161.1,3,0,161.1,12,2012
49968,269.22,2,126.48,142.74,12,2012
45706,263.73,1,113.4,150.33,12,2012
47836,359.85,1,147.51,212.34,12,2012
1819,229.056,3,8.556,220.5,12,2012
3636,403.34112,4,120.22112,283.12,12,2012
33020,359.058,3,-71.8116,430.8696,12,2012
40308,100.8,2,21.42,79.38,12,2012
45252,298.62,6,83.52,215.1,12,2012
21029,118.8,6,14.22,104.58,12,2012
19450,211.716,3,-264.654,476.37,12,2012
19448,357.36,1,117.9,239.46,12,2012
5812,476.208,6,-174.672,650.88,12,2012
1473,180.64,2,-42.92,223.56,12,2012
33019,255.968,4,51.1936,204.7744,12,2012
33018,159.984,2,11.9988,147.9852,12,2012
19447,154.89,3,26.28,128.61,12,2012
47835,136.5,1,39.57,96.93,12,2012
12766,180.81,7,63.21,117.6,12,2012
745,64.96,4,31.12,33.84,12,2012
47838,168.12,1,21.84,146.28,12,2012
47030,23.1,2,5.52,17.58,12,2012
15017,150.501,2,-19.479,169.98,12,2012
1474,65.24,2,0.64,64.6,12,2012
31767,55.48,1,26.6304,28.8496,12,2012
40162,36.27,3,10.881,25.389,12,2012
744,61.668,3,-11.352,73.02,12,2012
267,77.1,3,20.04,57.06,12,2012
47837,53.73,1,6.42,47.31,12,2012
31641,88.8,4,-2.22,91.02,12,2012
10261,30.84,3,-26.22,57.06,12,2012
43679,31.68,2,2.52,29.16,12,2012
3637,36.4,5,10,26.4,12,2012
1820,25.38,3,11.4,13.98,12,2012
12767,26.88,4,6.72,20.16,12,2012
44880,20.832,4,-29.208,50.04,12,2012
10559,33.96,4,9.48,24.48,12,2012
19449,17.88,2,3.9,13.98,12,2012
5813,33.42,5,-16.78,50.2,12,2012
13833,20.7,2,7.44,13.26,12,2012
45910,37.44,4,0,37.44,12,2012
2495,21.96,3,7.44,14.52,12,2012
1471,18.72,4,8.72,10,12,2012
39966,17.12,4,7.704,9.416,12,2012
5811,13.068,3,-1.572,14.64,12,2012
43680,198.09,1,29.7,168.39,12,2012
43540,10.95,1,4.26,6.69,12,2012
38031,11.696,2,3.9474,7.7486,12,2012
35633,14.368,2,3.9512,10.4168,12,2012
746,5.54,1,2.32,3.22,12,2012
35632,7.92,1,2.772,5.148,12,2012
189,1480.368,3,333.048,1147.32,12,2013
10183,740.184,3,-407.136,1147.32,12,2013
20605,535.8,2,-96.48,632.28,12,2013
29620,1027.2,8,287.52,739.68,12,2013
10184,491.456,2,-503.744,995.2,12,2013
2875,881.9326,5,130.7326,751.2,12,2013
12064,1715.16,5,-1629.54,3344.7,12,2013
190,982.912,2,-12.288,995.2,12,2013
24657,988.632,8,395.352,593.28,12,2013
23858,751.2579,3,144.7479,606.51,12,2013
191,346.74,3,100.5,246.24,12,2013
13299,1816.95,5,799.35,1017.6,12,2013
25347,674.4,4,316.92,357.48,12,2013
39726,303.92,5,-30.392,334.312,12,2013
45262,459,1,215.73,243.27,12,2013
15704,422.73,3,173.25,249.48,12,2013
10428,575.64,5,51.09,524.55,12,2013
25416,349.44,7,122.22,227.22,12,2013
15338,485.676,4,-27.084,512.76,12,2013
13298,125.1,3,14.94,110.16,12,2013
47268,198.39,1,97.2,101.19,12,2013
10185,138.696,3,-107.544,246.24,12,2013
2878,343.74,3,164.94,178.8,12,2013
15903,259.77,7,38.85,220.92,12,2013
1187,658.672,7,8.232,650.44,12,2013
8320,149.832,3,-20.028,169.86,12,2013
13297,137.25,3,63.09,74.16,12,2013
45032,192.834,1,-404.976,597.81,12,2013
47267,100.5,2,25.08,75.42,12,2013
3005,423.31168,2,-0.84832,424.16,12,2013
1553,115.5,3,32.34,83.16,12,2013
31116,69.3,2,16.62,52.68,12,2013
26973,155.07,3,60.39,94.68,12,2013
8124,277.08,2,5.52,271.56,12,2013
36839,455.97,6,-218.8656,674.8356,12,2013
188,159.68,2,70.08,89.6,12,2013
12667,248.52,4,12.36,236.16,12,2013
47832,143.22,1,7.14,136.08,12,2013
31115,55.32,4,13.2,42.12,12,2013
11788,228.744,3,10.134,218.61,12,2013
10182,63.68,2,-25.92,89.6,12,2013
10180,29.736,3,-26.784,56.52,12,2013
186,74.34,3,17.82,56.52,12,2013
24656,110.376,8,23.256,87.12,12,2013
7362,161.1,5,28.9,132.2,12,2013
24655,145.044,4,54.684,90.36,12,2013
10181,48.632,1,-57.148,105.78,12,2013
2249,82.22,1,18.08,64.14,12,2013
8122,105.52,4,18.96,86.56,12,2013
11586,27.06,2,6.48,20.58,12,2013
1188,188.256,6,-21.264,209.52,12,2013
23859,65.6613,3,10.2213,55.44,12,2013
44127,51.276,1,-28.224,79.5,12,2013
12940,88.128,3,-10.332,98.46,12,2013
2250,73.5,5,19.8,53.7,12,2013
3006,73.8,2,30.96,42.84,12,2013
47831,50.79,1,6.6,44.19,12,2013
1186,103.5,3,36.18,67.32,12,2013
12941,139.152,2,-191.388,330.54,12,2013
2879,56.84,14,20.44,36.4,12,2013
48318,85.26,1,0.84,84.42,12,2013
5580,14.6,2,3.92,10.68,12,2013
192,19.74,1,9.66,10.08,12,2013
11585,10.65,1,2.64,8.01,12,2013
2876,58.08,6,8.04,50.04,12,2013
25417,142.02,3,2.79,139.23,12,2013
46880,21.024,4,-27.336,48.36,12,2013
8121,61.632,2,19.232,42.4,12,2013
37467,34.248,3,11.5587,22.6893,12,2013
10186,7.896,1,-2.184,10.08,12,2013
187,121.58,1,15.8,105.78,12,2013
8321,11.064,2,1.624,9.44,12,2013
43942,20.16,1,0.99,19.17,12,2013
8123,32.64,4,1.6,31.04,12,2013
25349,21.84,2,4.32,17.52,12,2013
15904,30.564,2,12.564,18,12,2013
47269,10.89,1,4.23,6.66,12,2013
25348,26.64,3,8.19,18.45,12,2013
2877,18.52,1,8.32,10.2,12,2013
20562,12.852,1,2.562,10.29,12,2013
48656,8.49,1,2.37,6.12,12,2013
2248,15.76,4,2.96,12.8,12,2013
47227,7.848,4,-10.512,18.36,12,2013
36840,10.44,6,-7.656,18.096,12,2013
36841,5.214,2,-4.1712,9.3852,12,2013
46230,7.872,1,-8.688,16.56,12,2013
39088,1.8,5,-2.88,4.68,12,2013
37468,3.52,2,1.0208,2.4992,12,2013
3904,2509.36,7,426.58,2082.78,12,2014
34885,1665.62,2,33.3124,1632.3076,12,2014
22458,1189.2825,9,-396.4275,1585.71,12,2014
47890,378.39,1,185.4,192.99,12,2014
22457,281.3265,3,-134.2035,415.53,12,2014
47311,203.76,6,85.5,118.26,12,2014
31295,311.4,3,-31.14,342.54,12,2014
18639,182.295,3,-11.025,193.32,12,2014
47891,84.402,1,-54.888,139.29,12,2014
47892,48.96,1,17.61,31.35,12,2014
47313,62.28,4,11.76,50.52,12,2014
36770,102.018,7,-183.6324,285.6504,12,2014
3903,132.132,7,-2.268,134.4,12,2014
44165,53.01,1,21.72,31.29,12,2014
42997,60,2,11.4,48.6,12,2014
16018,106.974,7,43.974,63,12,2014
25181,71.3502,2,-4.9098,76.26,12,2014
47310,25.29,1,1.26,24.03,12,2014
36769,78.256,2,-17.6076,95.8636,12,2014
32738,36.672,2,11.46,25.212,12,2014
46517,20.52,6,-24.12,44.64,12,2014
47309,17.1,1,4.08,13.02,12,2014
46302,41.28,1,4.95,36.33,12,2014
47312,14.52,2,5.04,9.48,12,2014
19301,47.34,5,-113.76,161.1,12,2014
16017,49.56,2,5.94,43.62,12,2014
36768,13.36,5,4.008,9.352,12,2014
31296,4.41,1,-2.36,6.77,12,2014
9689,15.392,2,3.832,11.56,12,2014
6826,2797.248,6,-0.072,2797.32,1,2011
48121,1244.16,6,211.5,1032.66,1,2011
32423,1067.94,3,224.2674,843.6726,1,2011
32418,699.93,7,181.9818,517.9482,1,2011
6825,404.88,4,121.44,283.44,1,2011
48120,276.96,2,55.38,221.58,1,2011
37624,272.94,3,30.0234,242.9166,1,2011
6822,182.32,2,16.4,165.92,1,2011
19710,495.42,2,232.8,262.62,1,2011
37626,247.716,4,93.5816,154.1344,1,2011
6821,107.4,5,46.1,61.3,1,2011
37627,66.58,2,15.9792,50.6008,1,2011
48119,84.6,2,12.66,71.94,1,2011
6824,60.96,8,28.64,32.32,1,2011
37628,43.92,3,12.7368,31.1832,1,2011
43003,61.2,1,18.96,42.24,1,2011
38417,67.194,1,-51.5154,118.7094,1,2011
32422,23.34,3,10.9698,12.3702,1,2011
32420,38.6,4,11.58,27.02,1,2011
